"agn_id","code","name","address_1","address_2","city","state","zip","phone","fax","url","rgn_id"
"1657","OHJFSHC","Ohio - Job and Family Services - Hamilton County","222 E Central Parkway","","Cincinnati","OH","45202","513-946-1000","","","1007"
"1658","TNHRMC","Tennessee - Helen Ross McNabb Center","2455 Sutherland Avenue","","Knoxville","TN","37919","865-544-5000","","","1007"
"1659","NYDSSUC","New York - DSS - Ulster County","1061 Development Court","","Kingston","NY","12401","845-334-5000","","","1007"
"1660","CODHS","Colorado - Denver Human Services","1200 Federal","","Denver","CO","80204","720-944-3666","","","1007"
"1661","NCDSSWC","North Carolina - DSS - Wayne County","100 S James Street","PO Box A","Goldsboro","NC","27530","919-580-4034","919-731-1106","","1007"
"1662","NJDCFR","New Jersey - DCF - Randolph","855 Route 10 East","","Randolph","NJ","07869","973-927-0931","973-927-3757","","1007"
"1663","LAOCSBRR","Louisiana - OCS - Baton Rouge Region","PO Box 66789","","Baton Rouge","LA","70896","225-922-3099","225-922-2922","","1007"
"1664","xxxxxxxxxx","lana Pietro","127 Bloomingrove Dr.","","Troy","NY","12180","518-833-6196","","","1007"
"1665","NYFSWw","New York - Family Services of Westchester","1 Gateway Plaza, 4th floor","","Port Chester","NY","10573","914-937-2320","914-937-3183","www.fsw.org","1007"
"1666","OHCSMC","Ohio - ODJFS Children's Services - Marion County","1680 Marion-Waldo Road","","Marion","OH","43302","740-389-2317","","","1007"
"1667","GGNY","Grahams Gift","4983 East River Road","","Grand Island","NY","11789","631-366-3434","","","1007"
"1668","MICSSWAA","Michigan - Catholic Social Services of Washtenaw - Ann Arbor","4925 Packard","","Ann Arbor","MI","48108","734-971-9781","","","1007"
"1669","MEFACTB","Maine - Families and Children Together - Bangor","304 Hancock Street","Suite 2B","Bangor","ME","04401","207-990-3316","","","1007"
"1670","ACLSHC","Association for Community Living, Specialized Home Care","220 Brookdale Drive","","Springfield","MA","01104","800-536-2910","413-732-1168","","1000"
"1671","PACCG","Pensylvannia - Catholic Charities of Greensburg","711 E Pittsburgh St","","Greensburg","PA","15601","724-837-1840","","","1007"
"1672","WVTAHF","West Virginia - Try Again Homes - Fairmont","1800 Locust Ave","","Fairmont","WV","26554","304-363-5863","","","1007"
"1673","GADFCSFC","Georgia - DFCS - Fulton County","1249 Donald Lee Hollowell Pkwy","","Atlanta","GA","30318","404-206-5600","","","1007"
"1674","PABCSP","Pennsylvania - Bethany Christian Services - Philadelphia","7827 Old York Road","","Elkins Park","PA","19027","215-376-6200","","http://www.bethany.org/philadelphia","1007"
"1675","WVRF","West Virginia - Rosey Futures","PO Box 355","","Teays","WV","25569","304-545-8417","304-545-8417","","1007"
"1676","FLSCCS","Florida - Safe Children Coalition - Sarasota","1500 Independence Blvd #210","","Sarasota","FL","34234","941-371-4799","","","1007"
"1677","VAKP","Virginia - Kids Peace","4085 Independence Drive","","Schnecksville","PA","18078","800-257-3223","","http://www.kidspeace.org/","1007"
"1678","KYDCBSS","Kentucky - Dept of Comm Based Srvcs - Somerset","67 Eagle Creek Drive","","Somerset","KY","42503","606-677-4178","606-677-4206","http://chfs.ky.gov/dcbs/","1007"
"1679","NJDCYFPC","New Jersey - DCYF - Passaic County","401 Grand St","","Paterson","NJ","07505","973-977-4525","","","1007"
"1680","NJJB","New Jersey - Just Babies","249 Long Hill Drive","","Short HIlls","NJ","07078","937-921-1033","","","1007"
"1681","CAACSS","California - Alameda County Social Services","2000 San Pablo Ave","","Oakland","CA","94601","510-891-0700","","","1007"
"1682","KYABI","Kentucky - All Blessings International","3808 S Griffith Ave","","Owensboro","KY","42301","270-684-2598","","","1007"
"1683","NYDSSStu","New York - DSS - Stuben County","3 East Pulteney Square","","Bath","NY","14810","607-776-7611","","http://www.steubencony.org/dss.html","1007"
"1684","OHUMCHW","Ohio - United Methodist Children's Home - Worthington","1033 High Street","","Worthington","OH","43085","614-559-2800","","","1007"
"1685","SCUSCCCFS","South Carolina - USC - Center for Child and Family Studies","226 Bull Street","","Columbia","SC","29208","803-777-9400","","http://ccfs.sc.edu","1007"
"1686","MIBCSTC","Michigan - Bethany Christian Services - Traverse City","1055 Carriage Hill Drive","Suite 2","Traverse City","MI","49686","231-995-0870","231-995-0871","","1007"
"1687","NYDSSC","New York - DSS - Clinton County","13 Durkee St","","Plattsburgh","NY","12901","518-565-3300","","","1007"
"1688","NVOA","Open Arms Adoption Agency","4794 So. Eastern Ave","","Las Vegas","NV","89119","","702-732-0307","www.openarmslv.org","1007"
"1689","NCFCSS","Franklin County Social Services","111","","1111","NC","11111","919-496-8160","","","1007"
"1690","NYNYF-Stat","New York - New York Foundling - Staten Island","114 Tompkins Avenue","","Staten Island","NY","10304","","","","1007"
"1691","FLCHAR","CHARLEE of Dade","xx","","Miami","FL","11111","305-779-9600","","","1007"
"1692","INCP","Childplace - Indiana and Kentucky","2420 East 10th Street","","Jeffersonville","IN","47130","812-282-8248","812-282-3291","http://www.childplace.org","1007"
"1693","PACON","Concern","11111","","xx","PA","11111","","","http://www.concern4kids.org/","1007"
"1694","ARDCFS","DCFS - Garland County","115 Stover","","Hot Springs","AR","71913","501-321-2583","","","1007"
"1695","TNDCSA","Tennessee Department of Children's Services Athens","1008 Knight Rd.","","Athens","TN","37303","877-327-5437","","http://www.tn.gov/youth/adoption/adoptionprocess.htm","1007"
"1696","CONCA","Nightlight Christian Adoptions","150 E 29th St","","Loveland","CO","80538","970-663-6799","","","1007"
"1697","OHJFSCC","Clinton County JFS","1025 S. South Street, Suite 200","","Wilmington","OH","45177","937-382-5935","937-382-1165","","1007"
"1698","HSFTN","Holston Family Services","900 East Hill Avenue","Suite 270","Knoxville","TN","37615","865-633-9844","865-633-5855","",""
"1699","CANADACAS","Children Aid Society","75 Front Street East, Suite 308","","Toronto, Ontario","CA","00000","416-987-7725","","http://www.oacas.org","1007"
"1700","PABF","Bair Foundation (PA)"," 241 High Street","","New Wilmington","PA","16142","800-543-7058","","http://www.bair.org/en-us/home.aspx","1007"
"1701","MSBETH","Bethany Christian Services- Jackson","2624 Southerland St","","Jackson","MS","39216","601-366-4282","","","1007"
"1702","OHFAC","Family Adoption Consultants-Kent","143 Gougler Street","","Kent","OH","44240","330-296-2757","330-296-2859","www.facadopt.org","1007"
"1703","NCCC","Catholic Charities Diocese of Charlotte","1123 South Church ST","","Charlotte","NC","22823","704-370-3222","","","1007"
"1704","ARDHSFT","Department of Human Services- Fort Smith","616 Garrison Ave","","Fort Smith","AR","72901","479-782-4555","","","1007"
"1705","FLI","Impower","587 E SR 434, Suite 1021","","Longwood","FL","32750","407-331-8002","","http://www.impowerfl.org","1007"
"1706","WIABL","Adoption BabyLink","4532A N Bartlet Ave","","Milwaukee","WI","53211","414-758-9894","","","1007"
"1707","BACP","Child Placement","Post Office, East Hill St","","Nassau","AL","00000","242-323-0171","","","1007"
"1708","NYDSSOC","Department of Social Services-Otsego County","197 Main Street","","Cooperstown","NY","13326","607-547-4355","607-547-6437","http://www.otsegocounty.com/depts/dss/","1007"
"1709","NYDSSONC","Onondaga County Department of Social Services","421 Montgomery Street","","Syracuse","NY","13202","315-435-2985","","",""
"1710","UTDCFSP","Department of Children and Families- Provo","6100 Fashion Boulevard","","Murray,","UT","84107","801-253-5720","","","1007"
"1711","TXCOD","Children of Diversity","13700 Veterans Memorial Suite 100","","Houston","TX","77014","281-866-0851","281-866-0859","http://www.children-of-diversity.org/","1007"
"1712","NJDYFSMS","DYFS - Monmouth South Office","630 Bangs Ave","","Asbury Park","NJ","07712","800-392-9512","732-988-7025","","1007"
"1713","GACK","CHRIS Kids","1976 Flat Shoals Road","","Atlanta","GA","30316","404-633-3383","404-633-3348","http://www.chriskids.org/strong-communities/adoption-services","1007"
"1714","MNLSSCHS","Lutheran Social Service of MN & Children's Home Society","22 Wilson Ave NE Suite 110, PO Box 6069","","St. Cloud","MN","56301","320-251-7700","","","1007"
"1715","ILCHS","ChildServ","5401 S. Wentworth Avenue Suite 2N","","Chicago","IL","60609","773-693-0300","773-693-0322","","1007"
"1716","MSDTI","DreamTree Interprises","2413 23rd ave","","Gulfport","MS","39507","228-224-7879","228-396-2907","","1007"
"1717","MICSSUP","Catholic Social Services of the UP","1100 Ludington St. Suite 401","","Escanaba","MI","49829","906-786-7212","","http://www.cssup.org/","1007"
"1718","COAO","Colorado- Adoption Options","13900 East Harvard Ave Suite 200","","Aurora","CO","80014","303-695-1601","303-695-1626","","1007"
"1719","NCTCS","The Crossnore School","PO Box 249","","Crossnore","NC","28616","828-733-4305","","","1007"
"1720","PABCSH","Pennsylvania- Bethany Christian Services Harrisburg","2101 N. Front Street","Building #1 Suite 201","Harrisburg","PA","17110","717-238-3549","","","1007"
"1721","NYAAFL","Michael Goldstein- Adoption and Family Law","62 Bowman Avenue","","Rye Brook","NY","10573-2804","914-939-1111","914-939-2369","http://www.adoptgold.com/","1007"
"1722","PANCCAY","Northumberland County Children and Youth","322 North Second Street","","Sunbury","PA","17801","570-495-2101","570-495-4241","","1007"
"1723","NJDCPMW","DC & P Middlesex West","53 Knightsbridge Road","","Piscataway","NJ","08854","732-980-9312","732-980-0328","","1007"
"1724","MOCDSC","Children's division - Springfield County","149 Park Central Square","","Springfield","MO","65806","417-895-6000","","","1007"
"1725","NJTCPC","Tri-City People's Coorporation","55 Washington St.  Suite 401","","East Orange","NJ","07017","973-675-4484","","","1007"
"1726","OKDHST","Department of Human Services- Tulsa","444 S. Houston","","Tulsa","OK","74101","918-581-2033","918-581-2074","","1007"
"1727","WYCS","Wyoming Children's Society","314 East 21st Street","","Cheyenne","WY","82001","307-632-7619","","","1007"
"1728","NJCPAPS","New Jersey- Child Protection and Permanency -Somerville","92 East Main Street","","Somerville","NJ","08876","908-526-5030","800-392-2734","","1007"
"1729","CAACAFM","Arrow Child & Family Ministries","4001 Mission Oaks Blvd., Ste. T. & K.","","Camarillo","CA","93012","805-482-2423","805-482-9301","","1007"
"1730","NJSCS","Stable Community Services","116 W. Broad Street","","Burlington","NJ","08016","609-386-0650","","","1007"
"1731","TXPYFS","Pathways Youth and Family Services","1864 North Norwood Drive","Suite D","Hurst","TX","76054","817-391-0771","817-391-0776","","1007"
"1732","MIPW","Pathways MI","1760 Wells Avenue","","Muskegon","MI","49442","231-777-2222","","","1007"
"1733","COCCAI","CCAI","6920 South Holly Circle","","Centennial","CO","80112","303-850-9998","","","1007"
"1734","TNDCSDR","Dept of Children's Service","Hwy 22","","Dresden","TN","38229","731-364-3149","","","1007"
"1735","NCCHSGR","Children's Home Society Greenville","920-B Woodridge Park Road","","Greenville","NC","27834","800-632-1400","","http://www.chsnc.org/ProgramsandServices/AdoptionFosterCare.aspx","1007"
"1736","VADSSP","Portsmouth Department of Social Services","1701 High Street","","Portsmouth","VA","23701","757-405-1800","","","1007"
"1737","NEAC","Adoption Consultants- Nebraska","205 Apache Drive","","McCook","NE","69001","308-340-6242","","http://www.adoptionconsultantsinc.org","1007"
"1738","NECMP","Compass","P.O. Box 996","","Kearney","NE","68848","308-440-5813","","","1007"
"1739","MIYGFC","Youth Guidance Foster Care and Adoption Center","70 calhoun st.","","Battle Creek","MI","49017","269-969-9438","269-969-9465","","1007"
"1740","MESSUSA","Stepping Stones- Maine","100 Brickhill Avenue","","South Portland","ME","04106","888-866-0113","","","1007"
"1741","VALSSFC","Lutheran Social Services- Falls Church","Leesburg Pike","","Falls Church","VA","22046","703-698-5026","","","1007"
"1742","WANWAE","Northwest Adoption Exchange","520 Pike St.","Suite 1350","Seattle","WA","98101","800-927-9411","","www.nwae.org","1007"
"1743","NYACCDSS","Allegany County DSS","County Office Building","","Belmont","NY","14813","585-268-9316","","","1007"
"1744","NYCCSDSS","Cattaragus County Dept. of Social Services","1 Leo Moss Drive","","Olean","NY","14760","716-701-3579","","","1007"
"1745","HIHI","Hope INC Hawaii","16-2125 Treefern Drive #1187","","Pahoa","HI","96778","808-230-2445","808-678-0780","","1007"
"1746","NYHCDSS","Herkimer Co. Dept. of Social Services","301 N. Washington Str.","Suite 2110","herkimer","NY","13350","315-867-1219","","","1007"
"1747","FLLSF"," Lutheran Services Florida","100 Starcrest Drive","","Clearwater","FL","33765","727-456-0600","","","1007"
"1748","TXHFG","Homes4Good","1915 N. Frazier","Suite 101","Conroe","TX","77301","877-246-6377","","","1007"
"1749","NCHSS","Home Study Services of NC","4021 Iverson St","","Raleigh","NC","27604","919-272-6953","","","1007"
"1750","VTDCFW","Department of Children and Families- Waterbury","103 South Main St","","Waterbury","VT","05671","800-746-7000","","http://dcf.vermont.gov/adoption_fostercare","1007"
"1751","IABHC","Black Hawk Co. DHS","1407 Independence Ave","","Waterloo","IA","50704","319-292-2419","319-939-5178","","1007"
"1752","VAFFAS","Forever Families Adoption Services","PO Box 2085","","Middleburg","VA","20118","540-687-5627","","","1007"
"1753","ILSFC","Sunnyridge Family Center","270 Remington Blvd","","Bolingbrook","IL","60440","630-728-0773","630-754-4527","","1007"
"1754","AZWVCCC","West Valley Child Crisis Center","8631 W. Union Hills, Suite 201","","Peoria","AZ","85382","623-848-8863","623-848-8864","","1007"
"1755","COACS","Ariel Clinical Services","4251 Kipling Street","","Wheatridge","CO","80033","303-646-7836","","","1007"
"1756","ILDCFSW","DCFS- Waukegan","500 N. Green Bay Rd","","Waukegan","IL","60085","847-249-7840","","","1007"
"1757","FLCHSB","Children Home and Society- Buckner Division","3027 San Diego Road","Post Office Box 5616","Jacksonville","FL","32207","904-493-7744","904-348-2818","","1007"
"1758","DSSVAIW","DSS - Isle of Wight","P.O. Box 102","17100 Monument Cir.","Isle of Wight","VA","23397","757-357-3191","","http://www.co.isle-of-wight.va.us/","1007"
"1759","FLFFN","Families first network","1221 W Lakeview Ave","","Pensacola","FL","32501","866-313-9874","","","1007"
"1760","TXAC","Angels' Crossing","305 CR 473","","Castroville","TX","78009","830-538-3456","830-538-3457","","1007"
"1761","OHUMCH","United Methodist Children's Home- Ohio","1033 High Street","","Worthington","OH","43085","614-885-5020","614-885-4058","","1007"
"1762","MIFACU","Family Adoption Consultants- Utica","45100 sterritt, ste 203","","Utica","MI","48317","586-726-2988","","","1007"
"1763","ALAGA","Agape- Alabama","PO Box 230472","","Montgomery","AL","36123","205-733-9755","","","1007"
"1764","NJBCSE","Bethany Christian Services- New Jersey","7827 Old York Road","","Elkins Park","NJ","19027","215-628-0202","215-635-0837","","1007"
"1765","WVNEC","NECCO","2 Bonnie BLVD","","Huntington","WV","25705","304-733-0036","304-736-4835","","1007"
"1766","PAEAA","Eckels Adoption Agency","994 Vallamont St","","Williamsport","PA","17701","570-323-2520","","","1007"
"1767","MOGC","Great Circle","409 Vandiver West, Bld 6, Suite 100","","Columbia","MO","65202","573-442-8331","","","1007"
"1768","ORDHSB","Oregon Department of Human Services- Beaverton","15625 SW Greystone Court","","Beaverton","OR","97007","503-277-6666","","","1007"
"1769","MOJCCCD","Jackson County Children's Division-Missouri","615 E. 13th","","Kansas City","MO","64105","816-889-2815","816-889-2258","","1007"
"1770","NJCPP","NJ child protection & permanency","415 East Washington Ave","","washington","NJ","07882","908-689-7000","","","1007"
"1771","PANHSS","NHS- Stroudsburg","912 Main Street",""," Stroudsburg","PA","18360","570-424-8119","","","1007"
"1772","GCJFCS","Gulf Coast Jewish Family & Community Services","111 E. Monument Ave","Ste 601","Kissimmee","FL","34741","","","","1007"
"1773","NJDCFP","DCF- Plainfield","200 w 2nd st","","Plainfield","NJ","07060","908-754-0952","","","1007"
"1774","ILDCFSM","DCFS Marion","1220 Centreville Ave","","Marion","IL","62220","618-443-4317","618-257-7508","","1007"
"1775","PACAA","Caring Adoption Associates- PA","PO Box 696","","Ridley Park","PA","19078","484-494-0235","484-494-0235","","1007"
"1776","INFTIA","Families Thru International Adoption","401 SE 6th Street","Suite 202","Evansville","IN","47713","812-479-9900","812-479-9901","","1007"
"1777","MIHS","Heaven Sent","P.O. 156","","Charleviox","MI","49720","231-237-9880","","http://www.heavensentadopt.com/","1007"
"1778","WADSHS","DSHS- Vancouver","P.O. Box 9809","","Vancouver","WA","98666","360-993-7961","","","1007"
"1779","NYSCOFS","SCO family services","8570 148 th street","","jamaica","NY","11435","718-297-5032","","","1007"
"1780","MIMICWA","MICWA","6425 S Pennsylvania ave","","Lansing","MI","48911","517-393-3256","","","1007"
"1781","TXDFPSD","Texas Department of Family andProtective Services- Dallas","3700 N. Stemmons Frwy","Suite 104","Dallas","TX","75247","214-583-4119","","","1007"
"1782","PABCSL","Bethany Christian Services of Central PA","1681 Crown Avenue, Suite 201","","Lancaster","PA","17601","717-399-3213","717-399-3543","","1007"
"1783","TNDCSKI","Tennessee Department of Children's Services- Kingsport","707 N. Eastman Road","","Kingsport","TN","37664","423-857-1228","423-245-5679","","1007"
"1784","MNBCS","Bethany Christian Services- MN","3025 Harbor Lane N #316","","Plymouth","MN","55447-5141","763-553-0344","","","1007"
"1785","FLSTJCFIP","St. Johns County Family Integrity Program","1955 US 1 South","Suite B-6","St. Augustine","FL","32086","904-209-6128","","http://www.sjcfl.us/FIP/Contact.aspx#.U07q7KIVCjp","1007"
"1786","KYNBFSE","New Beginnings Family services- Elizabethtown","916 North Mulberry Street","","Elizabethtown","KY","42701","270-740-2300","","","1007"
"1787","CADSSLA","Department of Social Services- Los Angeles","3530 Wilshire Blvd. 4th fl.","","Los Angeles","CA","90044","323-829-7927","","","1007"
"1788","TNCCC","Camelot Care Centers","350 Pageant Lane","suite 401","clarksville","TN","37040","931-502-3200","","","1007"
"1789","MDAMF","Adoption Makes Family - Maryland","10635 York Road","","Cockeysville","MD","20130","410-683-2100","","","1007"
"1790","NCYQI","Youth Quest Inc","1515 West NC Highway 54. Suite 220","","Durham","NC","27707","919-824-3942","919-869-1387","","1007"
"1791","TNSMCH","Smokey Mountain Children's Home","449 McCarn Circle","","Sevierville","TN","37862","865-453-4644","","","1007"
"1792","FLOHU","One Hope United - Florida","5749 Westgate Rd.","","Orlando","FL","32810","407-379-2937","","","1007"
"1793","GARCDFCS","Rockdale County  DFCS","975 Taylor Street, S.W.","","Conyers","GA","30012","","770-785-6828","","1007"
"1794","TXLSSS","Lutheran Social Services of the South- Austin","8305 cross park dr.","","Austin","TX","78754","512-459-1000","","","1007"
"1795","KYAAL","Adoption Assistance","308 Evergreen Road","","Louisville","KY","40243","502-254-2425","","","1007"
"1796","TNCN","Centerstone","1101 6th avenue North","","Nashville","TN","37208","615-478-8732","","","1007"
"1797","WAHSS","Home Study Services - Northwest Adoptions","PO BOX 1173","","Wenatchee","WA","98807","509-860-1050","","","1007"
"1798","PACCARE","PA Child C.A.R.E","4160 West Market Street","","York","PA","17408","717-814-3163","","www.pachild.org","1007"
"1799","OHLDS","LDS Family Services - Ohio","4431 Marketing Place","","Groveport","OH","43125","614-836-2466","","","1007"
"1800","FLCHST","Childrens Home Society- Tallahassee","1000 WEST THARPE STREET","Suite 15","Tallahassee","FL","32303","850-488-0506","850-487-1986","","1007"
"1801","MNIAS","International Adoption Services - MN","4940 Viking Drive","Suite 388","Edina","MN","55435","952-893-1343","952-893-9193","","1007"
"1802","OHAPLLC","Adoption Professionals LLC","2758 Erie Ae","","Cincinnati","OH","45208","513-321-2229","","","1007"
"1803","NYAH","Abott House","100 North Broadway","","Irvington","NY","10533","914-591-7300","","","1007"
"1804","WIWCD","Winnebago County DHS","220 Washington Ave","","Oshkosh","WI","54901","920-236-4600","","","1007"
"1805","ILBCSPH","Bethany Christian Services of Illinois","6600 W. College Drive","suite 207","Palos Heights","IL","60463","708-385-4889","","","1007"
"1806","SCAAF","Adoption Advocacy - Florence","P.O. Box 6498","","Florence","SC","29502","864-661-6190","","","1007"
"1807","OHLCCS","Lorain County Children's Services","226 Middle AveElyria","","Elyria","OH","44035","440-329-5000","","","1007"
"1808","VALDOSS","Lynchburg Dept of Social Services","99 Ninth St","POB 6798","Lynchburg","VA","24505","434-455-5850","","","1007"
"1809","IDCAP","Certified Adoption Professionals","1420 Kiersten Dr","","Chubbuck","ID","83202","208-317-7591","","","1007"
"1810","VASCDSS","Stafford County DSS","PO Box 7","","stafford","VA","22555","540-658-8735","","","1007"
"1811","TXSAFY","SAFY of Texas","1200 E Copeland Rd. #550","","Arlington","TX","76011","817-640-4650","","","1007"
"1812","PASACS","Salvation Army Childrens Services","425 Allentown Dr Suite 1","","Allentown","PA","18109","610-821-7706","","","1007"
"1813","CACCC","Chico Children Services","520 Cohasset Road","#11","Chico","CA","95926","530-879-3915","530-895-6148","","1007"
"1814","IACS","Children's Square USA","N 6th St & Avenue E","","Council Bluffs","IA","51555","712-325-5820","","","1007"
"1815","WVDHHRW","West Virginia Department of Health & Human Resources- Weirto","100 Municipal Plaza","","Weirton","WV","26062","304-794-3060","","","1007"
"1816","NJDCFSL","NJ Department of Children and Families- Lumberton","100 Lucas Drive","","Lumberton","NJ","08048","866-663-1331","609-261-5757","","1007"
"1817","NJDCPPC","NJ Division of Child Protection and Permanency","101 Haddon Avenue, 3rd Floor","","Camden","NJ","08101","856-338-5545","","","1007"
"1818","VALDSS","Lunenburg DSS- VA","11413 Courthouse Road","","Lunenburg","VA","23952","434-696-2134","","","1007"
"1819","MOMFCAA","Midwest Foster Care & Adoption Association","18600 E. 37th Terr, Box 11","","Independence","MO","64052","816-350-0215","816-350-0085","","1007"
"1820","OHSAFY","SAFY of cincinnati","11590 Centry Blvd.Suite116","","Cincinnati","OH","45246","513-771-7239","","","1007"
"1821","SDDSSD","Department of Social Services - Deadwood","20 Cliff St.","","Deadwood","SD","57732","605-578-2405","","","1007"
"1822","PACE","Concern - PA","829 Scranton/CarbondaleHighway","","Eynon","PA","18403","610-944-6476","","","1007"
"1823","MIUPIFS","U.P. Family Services, Inc","200 Michigan St., Suite 719","","Hancock","MI","49930","906-523-1004","","","1007"
"1824","KYNB","New Beginnings - KY","332 Highland Park Dr","","Richmond","VA","40475","859-625-1955","","","1007"
"1825","VTNFI","The North American Family Institute","30 Airport Rd","","South Burlington","VT","05403","802-658-3924","","","1007"
"1826","OHRCCS","Richland County Children Services","731 Scholl Road","","Mansfield","OH","44907","419-774-4100","","","1007"
"1827","INNYAP","National Youth Advocate Program","429 N Pennsylvania St","Suite 304","Indianapolis","IN","46204","317-475-9294","","","1007"
"1828","TXBCFS","Buckner Children and Family Services","1422 S Tyler","Suite 100","Amarillo","TX","79101","806-373-1474","","","1007"
"1829","NCJCDSS","jackson county dss- North Carolina","15 griffin st","","sylva","NC","28792","828-587-2058","","","1007"
"1830","PAWSS","Wesley Spectrum Services","221Penn Avenue","","Wilkinsburg","PA","15221","412-342-2342","412-274-6398","","1007"
"1831","NYCCCOC","Catholic Charities of Cortland New York","30-34 Central Ave","","Cortland","NY","13045","607-756-5991","","","1007"
"1832","UTCSSU","Children's Service Society of Utah","655 E 4500 S, Suite 200","","Salt Lake","UT","84107","801-355-7444","801-355-7453","","1007"
"1833","ILCFS","Caritas Family Solutions (formally Christian Social Services","1901 S 4th St. Ste. 222","","Effingham","IL","62401","217-342-3970","217-342-3975","","1007"
"1834","IAWPA","William Pearce Adoptions","6868 Berwick Dr.","","Ankeny","IA","50021","515-262-9047","","","1007"
"1835","LASCFA","lousiana state department of children and family services","900 murray st","","Alexandria","LA","71301","318-487-5054","","","1007"
"1836","OHSAFYF","SAFY Specialized Alternatives for Families and Youth","1624 Tiffin Avenue, Suite D","","Findlay","OH","45840","419-427-3320","","","1007"
"1837","AKFF","Family First","120 Cornell Way","","Fair Banks","AK","99709","907-687-4605","","","1007"
"1838","PACCCAY","Cambria County Children and Youth","110 Franklin St","","Johnstown","PA","15901","814-539-7454","","","1007"
"1839","MNNHAA","New Horizons Adoption Agency","302 S Grove St","","Blue Earth","MN","56013","507-526-3518","","","1007"
"1840","FLIHI","Intertwining Hearts, Inc","5809 hallandale Beach Blvd","","Hollywood","FL","33023","954-559-2866","","","1007"
"1841","SDBCS","Bethany Christian Services- SD","400 S. Sycamore Suite 103-1","","Sioux Falls","SD","57110","605-336-6999","","","1007"
"1842","ILLSSP","Lutheran Social Services of Illinois - Peoria","3000 W. Rohmann Avenue","","Peoria","IL","61604","309-671-0308","","","1007"
"1843","PACSAS","Common Sense Adoption Services","3001 Market Street","","Camp Hill","PA","17011","","717-412-0775","","1007"
"1844","FLDA","Destiny Adoptions","1126 Central Avenue","Suite 100","St. Petersburg","FL","33705","813-727-8812","","","1007"
"1845","LAVOA","Volunteers of America","3001 Causeway Blvd","","Metairie","LA","70001","504-836-8400","","","1007"
"1846","OHNYAP","National Youth Advocate Program - Ohio","30 Northwest Avenue Suite 120","","Tallmadge","OH","44278","330-633-4248","","","1007"
"1847","NJDCFFOS","DCF ocean south office","333 rt 9","","Bayville","NJ","08721","732-908-5813","","","1007"
"1848","CASMC","San Mateo County","400 Harbor Blvd","Bldg B","Belmont","CA","94022","650-802-5142","","","1007"
"1849","KYOV","Omni Visions - Kentucky","2333 Alexandria Drive","","Lexington","KY","40509","859-514-6022","","","1007"
"1850","PAWCCCY","Washington County Children and Youth","100 West Beau Street","Suite 502","Washington","PA","15301","724-228-6884","","","1007"
"1851","MONCDFS","Newton County DFS","209 N Valley","","Neosho","MO","64850","417-455-5100","","","1007"
"1852","TNDCSSS","Department of Children's Services, State of TN","1035 Wayne Road","","Savannah","TN","38372","731-925-9424","","","1007"
"1853","SCNCDCF","DSS N.Charleston","3366 rivers Ave","","North Charleston","SC","29464","843-478-1266","","","1007"
"1854","TNHFS","Holston Family Services- Johnson City","215 E. Springbrook Dr. Suite 1","","Johnson City","TN","37602","423-798-7872","","","1007"
"1855","KYCHFB","Kentucky Cabinet For Health and Family- Brooksfield","P.O. Box","","Brooksville","KY","41004","606-735-2195","","","1007"
"1856","TNAAI","Adoption Assistance, Inc","4021 Windwood Ln","","Nashville","TN","37214","615-391-3099","","","1007"
"1857","KYCDFSS","Cabinet for Health and Family Services- Shelby","31 Mount Rushmore Court","","shelbyville","KY","40065","502-633-2055","502-633-0737","","1007"
"1858","FLLSFL","Lutheran Services Florida- 	Eckerd","8550 Ulmerton Road","Suite 130","Largo","FL","33771","727-456-0600","727-456-0645","","1007"
"1859","MDMDHS","Montgomery Co. Md Dept of Human Services","401 Hungerford Drive","","Rockville","MD","20850","240-777-4513","240-777-1494","","1007"
"1860","FLHFC","Heartland For Children","1239 West Main street","","Bartow","FL","33830","863-519-8900","","","1007"
"1861","PAAV","Adelphoi Village","1011 old salem road","suite 208","greensburg","PA","15601","724-838-9074","","","1007"
"1862","NCNCD","Northampton County Department of Social Services","PO Box 157","","Jackson","NC","27845","252-534-5811","","","1007"
"1863","VADSSNK","Dept. of Social Services- New Kent","P.O.Box 229","","New Kent","VA","23124","804-966-1853","804-966-9170","","1007"
"1864","CASBC","San Bernardino Co CFS","15480 Ramona Ave","","Victorville","CA","92392","760-243-6640","760-243-6656","","1007"
"1865","UHUHS","Utah Home Study","780 S. 2000 W.","Suite A102","Syracuse","UT","84075","801-888-2338","","","1007"
"1866","AZHRT","H.R.T.","6770 W. Hwy 89A","suite 112","Sedona","AZ","86336","928-282-2916","","","1007"
"1867","MSUCDHS","Union County DHS","814 State Hwy 348","","New Albany","MS","38652","662-534-1986","","","1007"
"1868","TXACS","Azyleway child services","1201 West Carrier Parkway","","Grandprairie","TX","75050","972-206-2885","","","1007"
"1869","MOFRC","Family Resource Center","3309 South Kingshighway","","St. Louis","MO","63138","314-534-9350","","","1007"
"1870","OKDHSCC","Oklahoma DHS- Cherokee County","1298 W. Fourth St.","","Tahlequah","OK","74464","918-207-4500","918-207-4701","","1007"
"1871","NYECDSSS","Essex County Dept. of Social Services","7551 Court Street","P.O. BOX 217","Elizabethtown","NY","12932","518-873-3421","","","1007"
"1872","TNOMVC","OMNIVISION","1400 McCallie AvenueChattanooga","","Chattanooga","TN","37404","423-493-8882","","","1007"
